"report_date","ticker","rsi_1","rsi_2","rsi_3","rsi_4","rsi_5","rsi_6","rsi_7","rsi_8","rsi_9","rsi_10","rsi_11","rsi_12","rsi_13","rsi_14","rsi_15","rsi_16","rsi_17","rsi_18","rsi_19","rsi_20","sma_10","sma_20","sma_50","sma_200","ema_10","ema_20","ema_50","ema_200","macd_12_26_9_line","macd_12_26_9_signal","macd_12_26_9_histogram","rv_10","rv_20","rv_30","rv_60","hls_10","hls_20","obv"
2007-01-05,AAPL,0.0,75.30343,52.991405,77.94117,71.70969,71.744446,66.138145,61.280132,51.273037,45.131344,48.476025,41.67184,39.620384,38.47924,47.311275,41.91432,43.132202,45.953613,41.27099,39.208866,10.7937355,11.078832,11.046273,9.176651,10.926607,11.017984,10.866667,9.532518,-0.0856437,-0.065421894,-0.020221809,34.046864,33.37893,30.10432,28.40225,1.7156622,1.3832593,22687496300
2007-01-08,AAPL,100.0,40.77693,78.8926,58.015316,79.11394,73.09941,73.130844,67.67568,62.914566,53.00595,46.85629,50.0,43.161095,41.08797,39.932514,48.38086,42.961376,44.136192,46.861248,42.158276,10.802935,11.050588,11.057726,9.192069,10.953306,11.023268,10.874777,9.547851,-0.06917982,-0.06617348,-0.0030063395,31.297485,31.587551,29.518442,28.323874,1.7355813,1.3854774,22886773000
2007-01-09,AAPL,100.0,100.0,92.49687,93.893845,85.04082,89.000015,85.30351,85.312904,81.71255,78.357765,70.65047,65.29814,66.666664,60.29724,58.244473,57.07396,61.568913,56.2829,56.97637,58.611023,10.928219,11.0864105,11.085944,9.213064,11.142402,11.115654,10.918641,9.572184,0.017887795,-0.04936122,0.067249015,50.013702,42.986736,37.87612,32.13203,2.5218265,1.813124,23724097600
2007-01-10,AAPL,100.0,100.0,100.0,95.14327,95.76973,89.32731,91.50798,88.545815,88.55151,85.61117,82.82122,76.22109,71.47448,72.40575,66.58327,64.66505,63.56192,66.85288,61.84324,62.372593,11.1199665,11.143028,11.12432,9.237059,11.401469,11.253904,10.983294,9.601986,0.13168433,-0.01315211,0.14483644,51.0087,45.913223,39.544914,33.315205,2.8281786,1.9306513,24462317600
2007-01-11,AAPL,0.0,78.68564,90.57347,90.87455,86.845924,88.41228,82.89318,86.18519,83.55264,83.56036,80.937225,78.439156,72.493904,68.18705,69.17935,63.8451,62.079315,61.06195,64.45242,59.78352,11.305107,11.188698,11.164198,9.260567,11.585167,11.364181,11.039313,9.629944,0.20693825,0.030865962,0.17607228,52.898636,44.496674,39.186653,33.495136,2.8251383,1.9277045,24102254400
2007-01-12,AAPL,0.0,0.0,65.051414,82.89004,83.391525,79.98662,82.20238,77.41035,81.52226,79.16297,79.17225,76.81349,74.559944,69.167984,65.23653,66.27535,61.36364,59.730694,58.78827,62.25434,11.474831,11.243631,11.200994,9.28383,11.707668,11.449394,11.087141,9.656103,0.25134405,0.07496158,0.17638247,53.622505,43.623863,39.397877,33.43916,2.355501,1.9665916,23774081800
2007-01-16,AAPL,100.0,67.75955,51.028812,74.381065,85.47897,85.84179,82.83582,84.4917,80.16734,83.40883,81.23497,81.24249,79.056175,76.95521,71.87945,68.13445,69.00948,64.281364,62.696766,61.77934,11.685105,11.295779,11.242504,9.306354,11.866316,11.557093,11.145694,9.685199,0.3089019,0.12174965,0.18715227,50.873657,44.23615,40.05936,33.739635,2.3751957,1.9440165,24085100900
2007-01-17,AAPL,0.0,53.563663,42.68499,35.378014,60.40209,75.56635,76.10761,73.735306,76.01492,72.49668,76.626335,74.78775,74.79706,72.93992,71.14777,66.78749,63.54232,64.4777,60.33152,58.93356,11.81609,11.337238,11.283419,9.327212,11.945473,11.628006,11.191027,9.711234,0.3282561,0.16305093,0.16520517,52.816803,45.066536,40.67225,32.248684,2.2113624,1.9344426,23673535900
2007-01-18,AAPL,0.0,0.0,23.596558,21.214699,19.23971,39.89607,57.371025,58.09182,56.69943,59.64849,57.46034,62.68566,61.449818,61.46151,60.201977,58.975864,55.948128,53.652737,54.660805,51.651585,11.884368,11.3459835,11.309565,9.344282,11.871727,11.619612,11.204707,9.729429,0.27890775,0.1862223,0.09268545,66.46768,50.421124,44.99685,35.036366,1.9816177,1.9132369,23082384500
2007-01-19,AAPL,0.0,0.0,0.0,22.382652,20.228369,18.42495,38.62492,56.06244,56.788692,55.457355,58.42899,56.32782,61.59929,60.4055,60.417305,59.199783,58.01375,55.08154,52.85529,53.86579,11.921163,11.365612,11.33602,9.361028,11.797962,11.604984,11.214954,9.746709,0.23117499,0.19521284,0.03596215,66.42924,50.424053,45.020454,34.894985,1.8052236,1.8827828,22741266100
2007-01-22,AAPL,0.0,0.0,0.0,0.0,19.390116,17.752298,16.348032,35.255074,52.4719,53.20797,52.037502,55.052372,53.183155,58.554913,57.47517,57.487236,56.383865,55.306953,52.63568,50.599094,11.9437065,11.368721,11.354366,9.377624,11.697328,11.57065,11.216112,9.761612,0.1734697,0.1908642,-0.017394505,67.6183,50.50153,45.139904,35.138382,1.8613096,1.7884859,22377759600
2007-01-23,AAPL,0.0,0.0,0.0,0.0,0.0,17.867403,16.467436,15.25213,33.397747,50.413807,51.152077,50.06939,53.096466,51.35561,56.766598,55.751232,55.76341,54.72462,53.709587,51.18687,11.946686,11.37481,11.367814,9.389602,11.589314,11.526136,11.211686,9.774961,0.115016736,0.17569472,-0.06067798,49.16028,49.998375,44.331993,35.224842,1.8612498,1.7984155,22075903500
2007-01-24,AAPL,100.0,47.846962,26.31579,22.883303,9.756127,8.064541,23.387085,21.668736,20.162222,36.468403,52.136154,52.824387,51.743797,54.57701,52.8423,57.944946,56.93626,56.947792,55.91483,54.90449,11.870635,11.399426,11.378827,9.399616,11.524496,11.4982,11.212515,9.789467,0.07824479,0.15620473,-0.07795994,39.21559,49.95809,44.269196,35.278206,1.0618722,1.7918494,22307856900
2007-01-25,AAPL,0.0,68.965515,39.370125,23.529411,20.746895,9.345821,7.7821245,22.700575,21.078125,19.64991,35.727173,51.333782,52.022934,50.97456,53.812626,52.125416,57.242863,56.258263,56.26984,55.261105,11.731359,11.425662,11.386367,9.410279,11.460862,11.467373,11.211024,9.803248,0.043892313,0.13374224,-0.089849934,39.40394,49.87027,44.24809,34.976868,0.7075628,1.7678707,22081363500
2007-01-26,AAPL,0.0,0.0,43.103477,29.325554,19.531256,17.574701,8.643066,7.288651,21.481468,20.023005,18.72981,34.37634,49.85054,50.540455,49.550415,52.39393,50.793182,55.932644,54.992233,55.003876,11.596357,11.450732,11.392223,9.421104,11.388305,11.428746,11.205173,9.815772,0.0074861087,0.10849102,-0.10100491,39.408928,50.09194,43.46544,35.05465,0.67984295,1.7524905,21834645000
2007-01-29,AAPL,100.0,39.161015,29.787374,54.166744,39.294804,27.464836,24.960049,12.860733,10.924419,24.10502,22.519522,21.107643,35.935505,50.76622,51.43134,50.441643,53.188313,51.5896,56.572468,55.63488,11.483899,11.479364,11.396343,9.432732,11.342131,11.400708,11.2023945,9.828892,-0.015334798,0.083725855,-0.099060655,34.69165,49.947376,42.309185,35.041763,0.5786847,1.4670928,22060061100
2007-01-30,AAPL,0.0,58.947693,30.769426,24.669756,47.70654,35.779926,25.700222,23.494034,12.460121,10.633997,23.556862,22.040384,20.68614,35.350582,50.128784,50.79417,49.828613,52.577316,51.014584,56.006165,11.334258,11.509682,11.397768,9.444937,11.295165,11.370528,11.197744,9.841378,-0.037070394,0.059566606,-0.096637,34.546326,46.93429,42.300247,34.66883,0.44101024,1.408103,21915568500
2007-01-31,AAPL,100.0,31.578377,65.48681,36.99999,30.20405,50.434807,38.326015,27.839985,25.513186,13.700805,11.717188,24.350822,22.798477,21.410446,35.832626,50.416126,51.073917,50.10846,52.827415,51.26528,11.214805,11.515448,11.402122,9.457413,11.260979,11.345444,11.194192,9.853973,-0.051816966,0.03728989,-0.08910686,15.387081,46.678043,42.23481,34.660927,0.59090436,1.4011333,22129585800
2007-02-01,AAPL,0.0,15.38421,11.538157,34.905666,24.74915,21.511606,39.189217,31.464762,24.033142,22.279125,12.710024,10.984863,23.034922,21.641016,20.386467,34.420994,48.867508,49.525272,48.616955,51.338257,11.158705,11.521537,11.399867,9.470324,11.209687,11.310533,11.185748,9.865167,-0.07301193,0.015229527,-0.08824146,15.856616,46.18677,41.672047,34.702065,0.58865833,1.285138,21963500300
2007-02-02,AAPL,100.0,1.0003088,16.101517,12.101786,35.21137,25.000065,21.73918,39.325912,31.588509,24.137957,22.378544,12.773759,11.041041,23.076923,21.681192,20.424921,34.447086,48.883373,49.540733,48.632404,11.11012,11.515641,11.397017,9.482327,11.167957,11.27907,11.177686,9.876261,-0.08868224,-0.005552826,-0.08312941,13.329971,46.117638,41.55897,34.525974,0.6709828,1.2381032,22118882800
2007-02-05,AAPL,0.0,1.219891,0.5526582,9.547635,7.98311,25.510298,19.685102,17.605684,33.27004,27.559122,21.712193,20.278131,12.060684,10.504233,22.100315,20.816933,19.656141,33.37186,47.685326,48.341812,11.073195,11.508451,11.390461,9.494176,11.114734,11.240609,11.165825,9.886201,-0.108320445,-0.02610635,-0.082214095,12.694658,46.195656,41.311398,34.542778,0.53788304,1.1995963,21974169700
2007-02-06,AAPL,100.0,20.587969,21.359201,10.891063,18.181595,15.443828,30.476192,23.880583,21.476488,35.831837,29.878069,23.700113,22.17194,13.315229,11.618268,22.945723,21.626877,20.432575,33.90671,48.01563,11.053114,11.4999,11.37893,9.504877,11.076135,11.208402,11.155496,9.896313,-0.12030172,-0.044945426,-0.0753563,10.227653,34.33347,40.77354,34.202587,0.67134744,1.2662987,22190268100
2007-02-07,AAPL,100.0,100.0,73.17888,73.267426,55.22397,57.142883,52.287624,57.47581,49.1695,45.74966,53.012108,46.261738,38.55893,36.531384,23.68425,20.98573,30.163946,28.584124,27.13866,38.600853,11.045988,11.458311,11.368151,9.517257,11.091665,11.20394,11.155734,9.908902,-0.10764726,-0.057485793,-0.050161473,17.349852,30.223125,41.2253,34.4714,0.9105121,0.98619217,22456974400
2007-02-08,AAPL,100.0,100.0,100.0,73.44271,73.529526,55.55566,57.44685,52.59746,57.722103,49.421562,46.00006,53.20007,46.449425,38.737892,36.706562,23.820944,21.111155,30.261944,28.679096,27.230661,11.045081,11.38822,11.354029,9.530491,11.10508,11.2002735,11.156115,9.921405,-0.09619598,-0.06522783,-0.03096815,16.299744,30.214613,41.1138,34.46486,0.9750937,0.84132826,22626732100
2007-02-09,AAPL,0.0,1.0204618,41.093174,43.49515,37.58392,37.6885,32.327644,34.033615,32.270927,36.959255,33.370575,31.774742,38.328575,34.695694,30.204412,28.95503,20.295052,18.294395,26.636486,25.402447,11.017744,11.307051,11.337782,9.541569,11.047505,11.16105,11.141695,9.930032,-0.11620352,-0.075422965,-0.040780548,24.33253,31.918846,42.482563,35.07929,0.93641734,0.80813015,22411596900
2007-02-12,AAPL,100.0,35.61944,36.04395,55.572536,56.952652,50.858665,50.923515,45.040874,46.17143,44.20132,47.422714,43.519424,41.74231,46.58905,42.715515,37.786785,36.387276,26.328194,23.911219,31.19692,11.004011,11.243956,11.319825,9.552406,11.038325,11.145428,11.136022,9.940649,-0.11391494,-0.08312136,-0.030793577,27.088278,31.039482,42.733326,35.271103,1.0379496,0.8083171,22592614800
2007-02-13,AAPL,0.0,89.94403,34.255276,34.672283,54.086185,55.47548,49.677418,49.742287,44.11431,45.24075,43.347637,46.558727,42.790718,41.071445,45.901665,42.13697,37.33334,35.96661,26.107256,23.728844,10.992998,11.163629,11.301428,9.562344,11.026574,11.129072,11.129656,9.950928,-0.112684086,-0.08903391,-0.023650177,27.034296,30.512918,40.3373,35.195393,1.0502089,0.7456096,22447368300
2007-02-14,AAPL,100.0,76.92293,92.468544,41.698086,42.026257,57.844482,59.01855,53.29342,53.349304,47.700565,48.68835,46.7742,49.61835,45.815002,44.067818,48.437527,44.63646,39.7436,38.34262,28.117949,10.987428,11.101116,11.284948,9.572002,11.031094,11.121677,11.126588,9.961878,-0.10423443,-0.09207401,-0.012160417,26.601639,21.171698,40.21097,35.01743,0.97292435,0.78191435,22574363700
2007-02-15,AAPL,0.0,86.95594,68.96503,89.11266,41.001793,41.32837,57.142826,58.322357,52.725094,52.78106,47.24577,48.232822,46.35363,49.195843,45.45455,43.734234,48.09931,44.349083,39.515614,38.130383,10.993517,11.076111,11.269115,9.582114,11.032671,11.113876,11.123183,9.972604,-0.09735669,-0.093130544,-0.0042261444,26.617416,21.114765,39.68047,35.01281,1.0236442,0.8061513,22483448400
2007-02-16,AAPL,0.0,0.0,56.07485,48.0,77.27269,38.30154,38.62069,54.35899,55.555546,50.453526,50.509655,45.417545,46.399998,44.658333,47.488613,43.99326,42.37981,46.72196,43.175518,38.58122,10.994554,11.052337,11.252817,9.590672,11.02501,11.10213,11.117982,9.982732,-0.09478601,-0.09346164,-0.0013243728,26.131594,20.051537,39.646008,34.9898,0.9182765,0.79462963,22383481400
2007-02-20,AAPL,100.0,73.79325,69.48041,78.037346,71.98264,83.4605,47.953144,48.180435,59.86469,60.792908,55.81393,55.858578,50.78053,51.58082,49.82546,52.16306,48.642353,47.00149,50.697353,47.116013,11.019947,11.046571,11.238902,9.600233,11.043947,11.104705,11.118421,9.99414,-0.08063312,-0.090895936,0.010262814,26.822563,20.137075,39.795788,34.712376,1.1250255,0.83145434,22537907000
2007-02-21,AAPL,100.0,100.0,92.00009,90.28925,91.36029,88.43413,91.00966,64.89147,64.99504,70.74772,71.24391,66.86883,66.89393,62.226917,62.70005,61.04335,62.467365,59.11056,57.512016,59.920635,11.085375,11.069244,11.23727,9.611938,11.137177,11.147753,11.135608,10.009687,-0.034519464,-0.079620644,0.045101177,31.076626,24.076899,33.67927,35.375244,1.3462614,1.0088044,22826735400
2007-02-22,AAPL,100.0,100.0,100.0,92.4902,90.87377,91.82608,89.03875,91.37928,65.93296,66.03049,71.47433,71.94637,67.62961,67.65357,63.03447,63.487713,61.844707,63.211765,59.878777,58.28907,11.128906,11.087447,11.24367,9.623353,11.220758,11.190527,11.153697,10.02548,0.0052067386,-0.062655166,0.06786191,31.009157,23.945839,30.37989,35.248993,1.1457678,1.02814,23036291600
2007-02-23,AAPL,0.0,41.333565,89.13601,91.40641,85.09111,83.721054,85.29899,82.888626,86.34093,63.269054,63.36997,69.04027,69.53543,65.495,65.519745,61.178074,61.640224,60.090282,61.481052,58.323517,11.166349,11.105715,11.2457695,9.634482,11.278779,11.223798,11.168841,10.040549,0.031724513,-0.043779228,0.075503744,22.117052,23.65088,30.244875,34.93993,1.0803753,1.0277345,22906818200
2007-02-26,AAPL,0.0,0.0,23.663992,78.3081,82.39441,77.22782,76.097595,78.22226,76.19048,80.67917,60.174644,60.278725,66.172104,66.691,62.965515,62.991047,58.96775,59.438766,57.996265,59.410713,11.234239,11.125992,11.245147,9.645805,11.313059,11.24699,11.180546,10.054746,0.04635123,-0.025753137,0.07210437,21.98824,23.785355,30.118847,34.559048,1.1758925,1.056155,22752856000
2007-02-27,AAPL,0.0,0.0,0.0,5.2631025,39.281837,45.614017,43.984962,43.61601,46.601936,45.87314,52.515236,42.981888,43.0884,49.390923,49.972626,47.85115,47.878475,45.517933,46.001965,45.133167,11.2219305,11.11297,11.239421,9.654441,11.233217,11.21146,11.168522,10.062897,0.009947295,-0.018613052,0.028560346,37.812508,31.012568,32.38627,36.2223,1.0887668,1.0633582,22466402700
2007-02-28,AAPL,100.0,12.927816,11.683894,10.8626795,15.068502,43.46508,48.99452,47.349846,46.976337,49.625324,48.892536,54.855076,45.302204,45.400234,51.227333,51.76781,49.645756,49.671234,47.30252,47.755493,11.220764,11.106881,11.227916,9.665104,11.183911,11.187706,11.160424,10.071843,-0.011659666,-0.017222375,0.005562708,37.884186,31.172037,32.16033,36.276466,1.2352933,1.1427511,22696271500
2007-03-01,AAPL,100.0,100.0,40.596653,37.847645,35.93575,38.13749,54.70782,58.327118,56.71753,56.349213,58.160454,57.44536,61.661545,52.29644,52.37102,56.866455,57.28972,55.200367,55.220535,52.865154,11.2435665,11.115497,11.224055,9.677645,11.2012825,11.196444,11.165092,10.083859,-0.00313399,-0.014404697,0.011270707,40.95963,32.60034,27.918665,36.794304,1.544198,1.2585611,23050153700
2007-03-02,AAPL,0.0,59.756023,65.481125,33.440178,31.552412,30.212378,32.23992,48.246246,51.928177,50.64851,50.354595,52.203594,51.62675,55.977642,48.149906,48.224552,52.758316,53.18871,51.38306,51.403435,11.246158,11.119838,11.218069,9.689059,11.176628,11.1839905,11.161194,10.093629,-0.013471811,-0.01421812,0.00074631,42.44114,33.451008,28.397018,36.988052,1.5169493,1.2702968,22835153600
2007-03-05,AAPL,100.0,35.546757,67.06579,71.0017,39.337868,37.30376,35.84739,37.564754,51.41129,54.67083,53.39865,53.10595,54.759094,54.186028,58.107372,50.322258,50.390785,54.568413,54.966595,53.169147,11.265462,11.130008,11.220272,9.702883,11.177892,11.183951,11.162071,10.104474,-0.01201267,-0.01377703,0.0017643597,42.28395,33.413567,28.036865,37.063095,1.5621679,1.2402222,23044878500
2007-03-06,AAPL,100.0,100.0,62.7539,76.017395,78.17457,48.682045,46.53542,44.977192,46.24536,56.83583,59.427605,58.186825,57.900486,59.23769,58.678547,61.895546,54.260265,54.318363,57.884464,58.22686,11.295132,11.157539,11.225143,9.717737,11.222977,11.206989,11.172416,10.117622,0.008594368,-0.00930275,0.017897118,38.487385,34.19734,28.470625,37.211315,1.4458083,1.285417,23225675200
2007-03-07,AAPL,0.0,79.914566,85.538475,56.734657,71.156425,73.598976,46.86757,44.874706,43.423977,44.683914,55.28456,57.900486,56.722023,56.44989,57.799587,57.26714,60.52009,53.200317,53.258602,56.8417,11.275956,11.180666,11.232813,9.733634,11.248793,11.222034,11.179967,10.1300335,0.019783981,-0.0034854042,0.023269385,38.42836,33.316833,28.339987,36.64528,1.0997633,1.2230123,23069104100
2007-03-08,AAPL,100.0,37.332893,82.061066,86.68555,59.07328,72.21488,74.488525,48.021706,46.022274,44.564434,45.774635,55.999996,58.535255,57.361477,57.09032,58.40121,57.87082,61.035915,53.738678,53.79563,11.256393,11.19265,11.246028,9.748851,11.27651,11.239102,11.188644,10.142682,0.031219125,0.0034555017,0.027763624,38.489723,33.325687,28.298481,36.536804,1.0508085,1.0982882,23196856900
2007-03-09,AAPL,0.0,90.32194,35.896927,81.13202,85.95501,58.73311,71.932045,74.220566,47.910194,45.919846,44.468388,45.678127,55.904156,58.440838,57.270805,57.000504,58.312134,57.78335,60.950584,53.67252,11.242142,11.204246,11.26098,9.76478,11.298482,11.254173,11.196829,10.155167,0.039512437,0.010666888,0.028845547,38.376637,30.437372,28.107735,36.517944,1.0912645,1.0858198,23083897900
2007-03-12,AAPL,100.0,98.44552,98.64246,81.34324,89.01097,90.84247,69.76085,77.510414,79.00387,54.58839,52.60076,51.137814,52.076878,60.216164,62.292675,61.15901,60.89651,61.984234,61.471256,64.1267,11.259762,11.247,11.282641,9.782089,11.361216,11.291254,11.214346,10.169976,0.065196775,0.021572866,0.04362391,23.769457,30.61349,28.702951,36.241154,1.2021974,1.189045,23266250000
2007-03-13,AAPL,0.0,56.37985,55.882355,59.239063,52.53007,67.27573,71.57284,57.808807,67.18037,69.08621,49.66236,48.01185,46.79006,47.72727,55.980858,58.1247,57.136463,56.907295,58.029503,57.57966,11.317675,11.269802,11.300469,9.798324,11.377915,11.306664,11.223708,10.182743,0.069384016,0.031135095,0.03824892,26.95567,31.388046,29.143597,35.756992,1.139855,1.1143109,23049277300
2007-03-14,AAPL,100.0,52.11717,70.42251,69.999954,71.590836,65.73907,74.14694,76.905,64.44002,71.33803,72.80236,54.164318,52.520294,51.296978,52.08332,59.111103,60.96731,59.999992,59.775356,60.754856,11.387507,11.304135,11.324126,9.814952,11.429269,11.340349,11.240831,10.197446,0.08841027,0.04259013,0.04582014,24.4927,31.867746,29.56198,35.930634,1.1824566,1.208875,23248423800
2007-03-15,AAPL,0.0,78.817894,45.714268,64.81486,64.45674,66.19964,61.16504,70.18635,73.21429,61.828438,68.98926,70.524,52.89301,51.324135,50.15529,50.942432,58.00262,59.874992,58.94176,58.724964,11.420027,11.331797,11.336383,9.831808,11.461156,11.3655205,11.255098,10.211448,0.09786525,0.053645156,0.044220097,21.242287,31.960234,29.35352,35.889095,0.8163446,1.1802713,23108549100
2007-03-16,AAPL,100.0,4.4441776,79.024536,46.022686,64.94468,64.587166,66.317604,61.290302,70.26023,73.27394,61.90025,69.03667,70.56684,52.944374,51.37564,50.20683,50.992363,58.039215,59.9084,58.975414,11.474182,11.36017,11.351386,9.850186,11.487717,11.388542,11.2689085,10.225336,0.10436442,0.06378901,0.04057541,21.133867,31.859905,29.352957,35.45958,0.8231017,1.1700255,23251475100
2007-03-19,AAPL,100.0,100.0,78.39215,88.02239,62.450596,72.70118,72.389145,73.45254,68.99224,75.026024,77.18632,66.72142,72.298195,73.529396,56.58953,55.03912,53.87932,54.554035,60.67783,62.323936,11.536501,11.400981,11.36556,9.870501,11.545725,11.428372,11.29,10.241072,0.124183305,0.07586787,0.04831544,20.104633,32.092785,29.462677,35.571117,0.9296976,1.2459327,23429715400
2007-03-20,AAPL,100.0,100.0,100.0,81.62405,89.08638,64.879814,74.00822,73.70571,74.67189,70.33372,75.9036,77.920876,67.65172,72.945854,74.121376,57.340565,55.796024,54.639652,55.292465,61.231876,11.579125,11.437128,11.382221,9.889488,11.601431,11.468728,11.312044,10.257102,0.141913,0.08907689,0.0528361,19.38599,29.224955,29.463936,35.349148,0.88543123,1.1656197,23551944500
2007-03-21,AAPL,100.0,100.0,100.0,100.0,90.90918,93.207016,75.64103,80.41239,80.164444,80.71928,77.09923,80.5668,81.90045,72.837,76.67049,77.54987,61.84791,60.35373,59.22947,59.75762,11.658805,11.467381,11.403987,9.910354,11.703308,11.534731,11.345366,10.276053,0.1788878,0.10703907,0.07184872,22.312548,30.554224,29.616232,35.355114,1.0967821,1.0982727,23723668500
2007-03-22,AAPL,100.0,100.0,100.0,100.0,100.0,91.07893,93.30225,75.9189,80.59247,80.346245,80.89109,77.294235,80.707405,82.02248,72.999985,76.79082,77.66132,61.999115,60.507076,59.384235,11.736022,11.496207,11.407589,9.932353,11.788782,11.595558,11.377838,10.294933,0.20674828,0.12698092,0.07976736,22.184908,30.428753,29.611937,35.286068,1.1382657,1.0945371,23864041600
2007-03-23,AAPL,0.0,16.981709,84.93138,86.5442,90.85229,90.89016,83.46007,87.31777,71.90873,77.12608,76.90056,77.51419,74.20523,77.95029,79.405334,70.91965,74.90214,75.82118,60.820717,59.384197,11.807928,11.525035,11.398572,9.954248,11.848351,11.645163,11.406802,10.313057,0.22167261,0.14591925,0.07575336,21.252813,30.36667,27.4594,35.245293,1.0966282,1.0939463,23751320600
2007-03-26,AAPL,100.0,84.11535,84.61524,91.61896,92.14276,93.83746,93.854675,88.537544,90.53318,78.04875,81.36941,81.17551,81.585045,78.71062,81.32805,82.38211,74.73266,77.79423,78.516716,64.403435,11.885405,11.572583,11.398701,9.978405,11.951975,11.718793,11.446467,10.334004,0.2549204,0.16771948,0.08720092,19.573053,22.45171,27.77575,35.54074,1.156279,1.1792382,23967567400
2007-03-27,AAPL,0.0,85.66183,73.73409,74.461494,85.28365,86.143524,88.97739,89.00658,84.21054,86.84761,75.294106,78.918915,78.7365,79.1855,76.47485,79.29486,80.43609,73.12772,76.32214,77.078415,11.976873,11.647274,11.400878,10.000883,12.027571,11.780599,11.482596,10.354241,0.27403346,0.18898228,0.085051164,19.867376,22.80296,27.821667,35.49836,1.2047005,1.1722777,23734554200
2007-03-28,AAPL,0.0,0.0,47.16597,43.308487,44.2413,61.195908,62.85013,68.717896,68.78193,65.88234,70.50845,62.69778,67.36979,67.23682,67.82942,65.83069,69.41636,70.90227,65.16189,68.90053,12.01885,11.703179,11.390876,10.022908,12.0371275,11.809126,11.506029,10.371414,0.26294088,0.20377399,0.05916688,25.037443,23.580248,28.96886,34.61354,0.97778386,1.0801202,23498969900
2007-03-29,AAPL,100.0,18.681421,16.34626,52.110107,48.21729,48.99667,63.56033,65.022896,70.272865,70.330696,67.506996,71.730286,64.078354,68.431114,68.30043,68.85551,66.889404,70.2673,71.67358,66.01241,12.073007,11.746516,11.387766,10.046715,12.05696,11.841229,11.531135,10.389073,0.25652465,0.21432413,0.042200528,24.911186,21.900461,28.948997,34.497448,1.1134773,0.964911,23680400800
2007-03-30,AAPL,0.0,37.77779,14.285776,12.878856,45.151005,42.199055,42.96186,57.763264,59.309555,64.95489,65.017914,62.597366,67.14824,60.39667,64.95154,64.83379,65.418846,63.64157,67.18828,68.675255,12.11602,11.795101,11.3977165,10.069116,12.0534,11.85991,11.550987,10.405475,0.23989268,0.21943784,0.020454835,24.770754,22.345589,29.088825,34.308365,1.1004994,0.9618006,23530261300
2007-04-02,AAPL,100.0,46.83546,59.808628,29.002426,26.595865,50.924618,47.925014,48.544987,60.904507,62.232964,67.145226,67.20062,64.84945,68.89846,62.304657,66.45421,66.3389,66.87532,65.133,68.40781,12.148669,11.842585,11.411061,10.092463,12.067919,11.885942,11.573821,10.422667,0.23177624,0.22190551,0.009870726,24.952885,21.38039,28.986486,34.28713,0.99633247,0.963015,23655759400
2007-04-03,AAPL,100.0,100.0,65.43204,71.428535,40.69774,37.837925,56.21828,53.24517,53.745544,63.981464,65.11207,69.3459,69.39413,67.123276,70.69197,64.28128,68.028694,67.91618,68.40388,66.70193,12.187797,11.883461,11.431039,10.115213,12.09982,11.919984,11.600079,10.4407835,0.23156087,0.22383659,0.007724285,21.366117,21.22028,27.064445,34.314785,1.029134,0.9572826,23801743000
2007-04-04,AAPL,0.0,78.70359,87.362595,59.77437,66.24601,38.961094,36.332256,54.62392,51.812836,52.31481,62.6473,63.796085,68.111404,68.16069,65.96856,69.60584,63.38196,67.175545,67.065834,67.56028,12.192979,11.925892,11.453246,10.138993,12.120503,11.947946,11.624137,10.458423,0.22637615,0.22434449,0.00203164,21.430782,21.345886,27.091383,30.137497,0.80178183,0.94928193,23682547000
2007-04-05,AAPL,100.0,64.06209,84.56362,89.686035,65.14645,70.11163,43.275856,40.549294,56.807487,54.017803,54.47511,63.985973,65.05507,69.09221,69.13851,66.9811,70.416084,64.27296,67.8933,67.78484,12.202307,11.969165,11.473924,10.163273,12.147084,11.978303,11.649336,10.476416,0.22397165,0.22426993,-0.00029828,21.291584,21.29221,27.02232,28.52994,0.82259333,0.98042953,23771426000
2007-04-09,AAPL,0.0,28.472115,24.550756,50.0,61.34978,48.780487,54.446884,36.749672,34.764595,50.680637,48.448433,48.908737,58.70088,59.828365,64.13646,64.18633,62.322746,65.99632,60.57045,64.357925,12.203991,12.0059595,11.493098,10.18671,12.144569,11.99306,11.668313,10.492902,0.20889014,0.22119397,-0.012303826,16.932238,20.820412,27.186083,28.503954,0.8645769,0.98060256,23668090600
2007-04-10,AAPL,100.0,36.809956,49.50984,44.49337,59.615414,67.3576,55.31915,59.69292,41.85737,39.769867,53.59607,51.3692,51.779034,60.596783,61.624416,65.57484,65.6208,63.78974,67.19575,61.85063,12.183262,12.034333,11.516082,10.210284,12.156646,12.013815,11.689594,10.509997,0.2008948,0.21713413,-0.016239338,17.535324,19.5799,21.373606,28.424314,0.68119115,0.918735,23756207300
2007-04-11,AAPL,0.0,26.548727,18.237143,27.297285,25.699718,38.91215,47.10153,40.88053,45.26934,34.213467,32.80596,46.06268,44.408165,44.813637,53.767834,54.84084,59.025257,59.0745,57.58641,61.221203,12.146078,12.061476,11.533314,10.2316675,12.127422,12.012111,11.701607,10.524782,0.17518474,0.20874426,-0.03355952,15.379327,20.1707,22.269176,28.123352,0.66093016,0.9328153,23618952700
